date,code,nox,no2
2016-10-04T03:00:00Z,KC1,39.443413934759995,36.490547503267976
2016-10-04T04:00:00Z,KC1,61.10663117840627,48.09570750326797
2016-10-04T05:00:00Z,KC1,72.75571769643291,50.38675874509804
2016-10-04T06:00:00Z,KC1,129.6216736434264,59.012788130718945
2016-10-04T07:00:00Z,KC1,194.20259207889038,65.895
2016-10-04T08:00:00Z,KC1,121.49796469704128,55.99308062745098
2016-10-04T09:00:00Z,KC1,57.632344573905776,37.16525437908497
2016-10-04T10:00:00Z,KC1,42.30458775628403,29.143733751633988
2016-10-04T11:00:00Z,KC1,48.026958315700995,29.51141249673202
2016-10-04T12:00:00Z,KC1,48.384604991747395,31.120106875816983
2016-10-04T13:00:00Z,KC1,51.75669504148097,34.142201254901956
2016-10-04T14:00:00Z,KC1,53.28947776797882,36.175399999999996
2016-10-04T15:00:00Z,KC1,54.00477593378219,38.592026875816984
2016-10-04T16:00:00Z,KC1,44.39939039459139,36.24225249673202
2016-10-04T17:00:00Z,KC1,49.764103698527904,42.407732496732024
2016-10-04T18:00:00Z,KC1,52.21653079550967,45.51052125490196
2016-10-04T19:00:00Z,KC1,49.866281964077174,43.560893124183
2016-10-04T20:00:00Z,KC1,47.00509834218434,41.80082687581699
2016-10-04T21:00:00Z,KC1,46.902913338881525,41.549186248366006
2016-10-04T22:00:00Z,KC1,46.90290867169609,41.54870687581699
2016-10-04T23:00:00Z,KC1,38.677027058943,35.72416062745098
2016-10-05T00:00:00Z,KC1,37.53594937183742,35.066960836601304
2016-10-05T01:00:00Z,KC1,28.356341729361564,27.355494379084966
2016-10-05T02:00:00Z,KC1,32.801384876794785,31.70026750326797
2016-10-05T03:00:00Z,KC1,36.020220221443545,34.61922687581699
2016-10-05T04:00:00Z,KC1,44.705942761442884,41.15286499346405
2016-10-05T05:00:00Z,KC1,50.93922165272649,44.733628130718955
2016-10-05T06:00:00Z,KC1,79.49992930760874,56.78095937254901
2016-10-05T07:00:00Z,KC1,69.58798331225879,47.26915937254902
2016-10-05T08:00:00Z,KC1,63.9678086750686,41.29897375163398
2016-10-05T09:00:00Z,KC1,57.07032527461932,36.20261437908497
2016-10-05T10:00:00Z,KC1,44.19501263816798,29.88290624836601
2016-10-05T11:00:00Z,KC1,41.8958437748842,28.234573751633985
2016-10-05T12:00:00Z,KC1,38.421555945337616,26.86176062745098
